mode,outer_fold,stage,fold,role,nct_id
temporal,1,outer,1,train,NCT00532129
temporal,1,outer,1,train,NCT00553202
temporal,1,outer,1,train,NCT00515073
temporal,1,outer,1,train,NCT00709761
temporal,1,outer,1,train,NCT00378703
temporal,1,outer,1,train,NCT00821327
temporal,1,outer,1,train,NCT00179673
temporal,1,outer,1,train,NCT00516841
temporal,1,outer,1,train,NCT00112827
temporal,1,outer,1,train,NCT00081861
temporal,1,outer,1,train,NCT00318370
temporal,1,outer,1,train,NCT00284154
temporal,1,outer,1,train,NCT00861913
temporal,1,outer,1,train,NCT00462423
temporal,1,outer,1,train,NCT00068380
temporal,1,outer,1,train,NCT00705250
temporal,1,outer,1,train,NCT00905060
temporal,1,outer,1,train,NCT00112489
temporal,1,outer,1,train,NCT00439517
temporal,1,outer,1,train,NCT00096018
temporal,1,outer,1,train,NCT00599313
temporal,1,outer,1,train,NCT00617409
temporal,1,outer,1,train,NCT01020006
temporal,1,outer,1,train,NCT00867087
temporal,1,outer,1,train,NCT00332163
temporal,1,outer,1,train,NCT00179309
temporal,1,outer,1,train,NCT00114140
temporal,1,outer,1,train,NCT00551460
temporal,1,outer,1,train,NCT00992225
temporal,1,outer,1,train,NCT00550615
temporal,1,outer,1,train,NCT00047879
temporal,1,outer,1,train,NCT00344773
temporal,1,outer,1,train,NCT00814788
temporal,1,outer,1,train,NCT00580333
temporal,1,outer,1,train,NCT00866047
temporal,1,outer,1,train,NCT00357149
temporal,1,outer,1,train,NCT00796978
temporal,1,outer,1,train,NCT00412243
temporal,1,outer,1,train,NCT00436566
temporal,1,outer,1,train,NCT00324870
temporal,1,outer,1,train,NCT00727441
temporal,1,outer,1,train,NCT00096941
temporal,1,outer,1,train,NCT01016769
temporal,1,outer,1,train,NCT00483405
temporal,1,outer,1,train,NCT00911859
temporal,1,outer,1,train,NCT00465179
temporal,1,outer,1,train,NCT00512096
temporal,1,outer,1,train,NCT00125359
temporal,1,outer,1,train,NCT00558896
temporal,1,outer,1,train,NCT00879359
temporal,1,outer,1,train,NCT00864032
temporal,1,outer,1,train,NCT00469898
temporal,1,outer,1,train,NCT00381706
temporal,1,outer,1,train,NCT00234052
temporal,1,outer,1,train,NCT00383149
temporal,1,outer,1,train,NCT00193609
temporal,1,outer,1,train,NCT00529763
temporal,1,outer,1,train,NCT00612716
temporal,1,outer,1,train,NCT00470704
temporal,1,outer,1,train,NCT00520936
temporal,1,outer,1,train,NCT00423293
temporal,1,outer,1,train,NCT00524121
temporal,1,outer,1,train,NCT00413283
temporal,1,outer,1,train,NCT00023673
temporal,1,outer,1,train,NCT00432094
temporal,1,outer,1,train,NCT00821886
temporal,1,outer,1,train,NCT00072566
temporal,1,outer,1,train,NCT00798720
temporal,1,outer,1,train,NCT00784303
temporal,1,outer,1,train,NCT00062010
temporal,1,outer,1,train,NCT00242762
temporal,1,outer,1,train,NCT00003270
temporal,1,outer,1,train,NCT00820170
temporal,1,outer,1,train,NCT00045110
temporal,1,outer,1,train,NCT00741260
temporal,1,outer,1,train,NCT00258362
temporal,1,outer,1,train,NCT00612586
temporal,1,outer,1,train,NCT00305682
temporal,1,outer,1,train,NCT00632359
temporal,1,outer,1,train,NCT00473746
temporal,1,outer,1,train,NCT00700882
temporal,1,outer,1,train,NCT00126503
temporal,1,outer,1,train,NCT00794950
temporal,1,outer,1,train,NCT00642018
temporal,1,outer,1,train,NCT00243191
temporal,1,outer,1,train,NCT00183885
temporal,1,outer,1,train,NCT00699491
temporal,1,outer,1,train,NCT00652366
temporal,1,outer,1,train,NCT00058422
temporal,1,outer,1,train,NCT00281957
temporal,1,outer,1,train,NCT00535873
temporal,1,outer,1,train,NCT00346645
temporal,1,outer,1,train,NCT01246557
temporal,1,outer,1,train,NCT00314262
temporal,1,outer,1,train,NCT00710970
temporal,1,outer,1,train,NCT00408070
temporal,1,outer,1,train,NCT00952731
temporal,1,outer,1,train,NCT00454805
temporal,1,outer,1,train,NCT00717756
temporal,1,outer,1,train,NCT00822120
temporal,1,outer,1,train,NCT00063154
temporal,1,outer,1,train,NCT00245102
temporal,1,outer,1,train,NCT00467142
temporal,1,outer,1,train,NCT00103194
temporal,1,outer,1,train,NCT00788957
temporal,1,outer,1,train,NCT00940342
temporal,1,outer,1,train,NCT00942877
temporal,1,outer,1,train,NCT00376961
temporal,1,outer,1,train,NCT00089635
temporal,1,outer,1,train,NCT01027910
temporal,1,outer,1,train,NCT00253370
temporal,1,outer,1,train,NCT00410813
temporal,1,outer,1,train,NCT00439270
temporal,1,outer,1,train,NCT00400569
temporal,1,outer,1,train,NCT00374868
temporal,1,outer,1,train,NCT00095680
temporal,1,outer,1,train,NCT00094835
temporal,1,outer,1,train,NCT00534417
temporal,1,outer,1,train,NCT00134082
temporal,1,outer,1,train,NCT00900627
temporal,1,outer,1,train,NCT00408603
temporal,1,outer,1,train,NCT00130442
temporal,1,outer,1,train,NCT00003631
temporal,1,outer,1,train,NCT00599170
temporal,1,outer,1,train,NCT00495170
temporal,1,outer,1,train,NCT00679341
temporal,1,outer,1,train,NCT00364286
temporal,1,outer,1,train,NCT00510653
temporal,1,outer,1,train,NCT00002601
temporal,1,outer,1,validation,NCT01051557
temporal,1,outer,1,validation,NCT01274351
temporal,1,outer,1,validation,NCT01087970
temporal,1,outer,1,validation,NCT01350245
temporal,1,outer,1,validation,NCT00940316
temporal,1,outer,1,validation,NCT01058655
temporal,1,outer,1,validation,NCT01146795
temporal,1,outer,1,validation,NCT01660711
temporal,1,outer,1,validation,NCT01532687
temporal,1,outer,1,validation,NCT01126736
temporal,1,outer,1,validation,NCT01462695
temporal,1,outer,1,validation,NCT01750281
temporal,1,outer,1,validation,NCT01611259
temporal,1,outer,1,validation,NCT01418742
temporal,1,outer,1,validation,NCT01057589
temporal,1,outer,1,validation,NCT01492088
temporal,1,outer,1,validation,NCT01262820
temporal,1,outer,1,validation,NCT01664182
temporal,1,outer,1,validation,NCT00669162
temporal,1,outer,1,validation,NCT02597322
temporal,1,outer,1,validation,NCT01211483
temporal,1,outer,1,validation,NCT01014351
temporal,1,outer,1,validation,NCT01216683
temporal,1,outer,1,validation,NCT01256398
temporal,1,outer,1,validation,NCT01174238
temporal,1,outer,1,validation,NCT01136733
temporal,1,outer,1,validation,NCT01505413
temporal,1,outer,1,validation,NCT01305213
temporal,1,outer,1,validation,NCT01451515
temporal,1,outer,1,validation,NCT01646125
temporal,1,outer,1,validation,NCT01264705
temporal,1,outer,1,validation,NCT01348919
temporal,1,outer,1,validation,NCT01133665
temporal,1,outer,1,validation,NCT01310036
temporal,1,outer,1,validation,NCT01124734
temporal,1,outer,1,validation,NCT01246986
temporal,1,outer,1,validation,NCT01332266
temporal,1,outer,1,validation,NCT01340430
temporal,1,outer,1,validation,NCT01091428
temporal,1,outer,1,validation,NCT01397825
temporal,1,outer,1,validation,NCT01232452
temporal,1,outer,1,validation,NCT01111825
temporal,1,outer,1,validation,NCT01313078
temporal,1,outer,1,validation,NCT01763710
temporal,1,outer,1,validation,NCT01045460
temporal,1,outer,1,validation,NCT01298570
temporal,1,outer,1,validation,NCT00329641
temporal,1,outer,1,validation,NCT01633541
temporal,1,outer,1,validation,NCT01108341
temporal,1,outer,1,validation,NCT01256359
temporal,1,outer,1,validation,NCT01421017
temporal,1,outer,1,validation,NCT01498289
temporal,1,outer,1,validation,NCT01165021
temporal,1,outer,1,validation,NCT01460940
temporal,1,outer,1,validation,NCT01530997
temporal,1,outer,1,validation,NCT01554397
temporal,1,outer,1,validation,NCT01470248
temporal,1,outer,1,validation,NCT00994123
temporal,1,outer,1,validation,NCT01114555
temporal,1,outer,1,validation,NCT01373294
temporal,1,outer,1,validation,NCT01458366
temporal,1,outer,1,validation,NCT01621880
temporal,1,outer,1,validation,NCT01665768
temporal,1,outer,1,validation,NCT01423604
temporal,1,outer,1,validation,NCT01431209
temporal,1,outer,1,validation,NCT01427933
temporal,1,outer,1,validation,NCT01325428
temporal,1,outer,1,validation,NCT00828009
temporal,1,outer,1,validation,NCT01207492
temporal,1,outer,1,validation,NCT01468532
temporal,1,outer,1,validation,NCT01388647
temporal,1,outer,1,validation,NCT01118026
temporal,1,outer,1,validation,NCT01643668
temporal,1,outer,1,validation,NCT01351623
temporal,1,outer,1,validation,NCT01449279
temporal,1,outer,1,validation,NCT01593254
temporal,1,outer,1,validation,NCT01495247
temporal,1,outer,1,validation,NCT01248962
temporal,1,outer,1,validation,NCT01074970
temporal,1,outer,1,validation,NCT01671319
temporal,1,outer,1,validation,NCT01091103
temporal,1,outer,1,validation,NCT01701986
temporal,1,outer,1,validation,NCT01250119
temporal,1,outer,1,validation,NCT01535924
temporal,1,outer,1,validation,NCT01111461
temporal,1,outer,1,validation,NCT01068769
temporal,1,outer,1,validation,NCT01279694
temporal,1,outer,1,validation,NCT01593020
temporal,1,outer,1,validation,NCT01076231
temporal,1,outer,1,validation,NCT01469546
temporal,1,outer,1,validation,NCT01125176
temporal,1,outer,1,validation,NCT01138046
temporal,1,outer,1,validation,NCT01057017
temporal,1,outer,1,validation,NCT01051570
temporal,1,outer,1,validation,NCT01083641
temporal,1,outer,1,validation,NCT01197560
temporal,1,outer,1,validation,NCT01576588
temporal,1,outer,1,validation,NCT01776307
temporal,1,inner,0,train,NCT00108953
temporal,1,inner,0,train,NCT00111839
temporal,1,inner,0,train,NCT00176605
temporal,1,inner,0,train,NCT00611351
temporal,1,inner,0,train,NCT02006667
temporal,1,inner,0,train,NCT00126672
temporal,1,inner,0,train,NCT00216203
temporal,1,inner,0,train,NCT00287872
temporal,1,inner,0,train,NCT00089999
temporal,1,inner,0,train,NCT00071006
temporal,1,inner,0,train,NCT00103207
temporal,1,inner,0,train,NCT01996332
temporal,1,inner,0,train,NCT00166439
temporal,1,inner,0,train,NCT00004092
temporal,1,inner,0,train,NCT00586495
temporal,1,inner,0,train,NCT00271609
temporal,1,inner,0,train,NCT00085566
temporal,1,inner,0,train,NCT00119262
temporal,1,inner,0,train,NCT00182689
temporal,1,inner,0,train,NCT00161213
temporal,1,inner,0,train,NCT00137423
temporal,1,inner,0,train,NCT00267696
temporal,1,inner,0,train,NCT00774046
temporal,1,inner,0,train,NCT00185588
temporal,1,inner,0,train,NCT00859469
temporal,1,inner,0,train,NCT00271505
temporal,1,inner,0,train,NCT00004888
temporal,1,inner,0,train,NCT00216021
temporal,1,inner,0,train,NCT00269152
temporal,1,inner,0,train,NCT02280252
temporal,1,inner,0,train,NCT00562978
temporal,1,inner,0,train,NCT00444678
temporal,1,inner,0,train,NCT00368355
temporal,1,inner,0,train,NCT00118144
temporal,1,inner,0,train,NCT00238121
temporal,1,inner,0,train,NCT00499343
temporal,1,inner,0,train,NCT00438880
temporal,1,inner,0,train,NCT00039130
temporal,1,inner,0,train,NCT00117351
temporal,1,inner,0,train,NCT00309842
temporal,1,inner,0,train,NCT00057837
temporal,1,inner,0,train,NCT00890656
temporal,1,inner,0,train,NCT00066677
temporal,1,inner,0,train,NCT00129376
temporal,1,inner,0,train,NCT00219557
temporal,1,inner,0,train,NCT00473512
temporal,1,inner,0,train,NCT00124657
temporal,1,inner,0,train,NCT00113230
temporal,1,inner,0,train,NCT01131078
temporal,1,inner,0,train,NCT00468585
temporal,1,inner,0,train,NCT00201240
temporal,1,inner,0,train,NCT00457743
temporal,1,inner,0,train,NCT00244985
temporal,1,inner,0,train,NCT00288015
temporal,1,inner,0,train,NCT00038610
temporal,1,inner,0,train,NCT00515073
temporal,1,inner,0,train,NCT00179673
temporal,1,inner,0,train,NCT00112827
temporal,1,inner,0,train,NCT00081861
temporal,1,inner,0,train,NCT00068380
temporal,1,inner,0,train,NCT00112489
temporal,1,inner,0,train,NCT00096018
temporal,1,inner,0,train,NCT00179309
temporal,1,inner,0,train,NCT00114140
temporal,1,inner,0,train,NCT00047879
temporal,1,inner,0,train,NCT00357149
temporal,1,inner,0,train,NCT00096941
temporal,1,inner,0,train,NCT00512096
temporal,1,inner,0,train,NCT00125359
temporal,1,inner,0,train,NCT00469898
temporal,1,inner,0,train,NCT00234052
temporal,1,inner,0,train,NCT00193609
temporal,1,inner,0,train,NCT00612716
temporal,1,inner,0,train,NCT00023673
temporal,1,inner,0,train,NCT00072566
temporal,1,inner,0,train,NCT00062010
temporal,1,inner,0,train,NCT00242762
temporal,1,inner,0,train,NCT00003270
temporal,1,inner,0,train,NCT00045110
temporal,1,inner,0,train,NCT00258362
temporal,1,inner,0,train,NCT00305682
temporal,1,inner,0,train,NCT00126503
temporal,1,inner,0,train,NCT00183885
temporal,1,inner,0,train,NCT00058422
temporal,1,inner,0,train,NCT00063154
temporal,1,inner,0,train,NCT00245102
temporal,1,inner,0,train,NCT00103194
temporal,1,inner,0,train,NCT00940342
temporal,1,inner,0,train,NCT00089635
temporal,1,inner,0,train,NCT00253370
temporal,1,inner,0,train,NCT00095680
temporal,1,inner,0,train,NCT00094835
temporal,1,inner,0,train,NCT00134082
temporal,1,inner,0,train,NCT00130442
temporal,1,inner,0,train,NCT00003631
temporal,1,inner,0,train,NCT00510653
temporal,1,inner,0,train,NCT00002601
temporal,1,inner,0,validation,NCT00301964
temporal,1,inner,0,validation,NCT01093586
temporal,1,inner,0,validation,NCT00399529
temporal,1,inner,0,validation,NCT00335829
temporal,1,inner,0,validation,NCT00494481
temporal,1,inner,0,validation,NCT00577122
temporal,1,inner,0,validation,NCT00361231
temporal,1,inner,0,validation,NCT01135498
temporal,1,inner,0,validation,NCT00578864
temporal,1,inner,0,validation,NCT00305877
temporal,1,inner,0,validation,NCT00598507
temporal,1,inner,0,validation,NCT00390611
temporal,1,inner,0,validation,NCT00409565
temporal,1,inner,0,validation,NCT00039195
temporal,1,inner,0,validation,NCT00372775
temporal,1,inner,0,validation,NCT00515411
temporal,1,inner,0,validation,NCT00371254
temporal,1,inner,0,validation,NCT00403403
temporal,1,inner,0,validation,NCT00672594
temporal,1,inner,0,validation,NCT00313560
temporal,1,inner,0,validation,NCT00360360
temporal,1,inner,0,validation,NCT00345540
temporal,1,inner,0,validation,NCT00387959
temporal,1,inner,0,validation,NCT00567359
temporal,1,inner,0,validation,NCT00439231
temporal,1,inner,0,validation,NCT00787761
temporal,1,inner,0,validation,NCT00520403
temporal,1,inner,0,validation,NCT00436644
temporal,1,inner,0,validation,NCT00550771
temporal,1,inner,0,validation,NCT00409006
temporal,1,inner,0,validation,NCT00463060
temporal,1,inner,0,validation,NCT00459108
temporal,1,inner,0,validation,NCT00579826
temporal,1,inner,0,validation,NCT00537381
temporal,1,inner,0,validation,NCT00459875
temporal,1,inner,0,validation,NCT00427557
temporal,1,inner,0,validation,NCT00323869
temporal,1,inner,0,validation,NCT00432172
temporal,1,inner,0,validation,NCT00398086
temporal,1,inner,0,validation,NCT00517595
temporal,1,inner,0,validation,NCT00369681
temporal,1,inner,0,validation,NCT00372619
temporal,1,inner,0,validation,NCT00411671
temporal,1,inner,0,validation,NCT00545792
temporal,1,inner,0,validation,NCT01203267
temporal,1,inner,0,validation,NCT00493467
temporal,1,inner,0,validation,NCT00517829
temporal,1,inner,0,validation,NCT00537095
temporal,1,inner,0,validation,NCT01534637
temporal,1,inner,0,validation,NCT00532129
temporal,1,inner,0,validation,NCT00378703
temporal,1,inner,0,validation,NCT00516841
temporal,1,inner,0,validation,NCT00318370
temporal,1,inner,0,validation,NCT00284154
temporal,1,inner,0,validation,NCT00462423
temporal,1,inner,0,validation,NCT00439517
temporal,1,inner,0,validation,NCT00599313
temporal,1,inner,0,validation,NCT00617409
temporal,1,inner,0,validation,NCT00332163
temporal,1,inner,0,validation,NCT00551460
temporal,1,inner,0,validation,NCT00550615
temporal,1,inner,0,validation,NCT00344773
temporal,1,inner,0,validation,NCT00580333
temporal,1,inner,0,validation,NCT00412243
temporal,1,inner,0,validation,NCT00436566
temporal,1,inner,0,validation,NCT00324870
temporal,1,inner,0,validation,NCT00483405
temporal,1,inner,0,validation,NCT00465179
temporal,1,inner,0,validation,NCT00558896
temporal,1,inner,0,validation,NCT00879359
temporal,1,inner,0,validation,NCT00381706
temporal,1,inner,0,validation,NCT00383149
temporal,1,inner,0,validation,NCT00529763
temporal,1,inner,0,validation,NCT00470704
temporal,1,inner,0,validation,NCT00520936
temporal,1,inner,0,validation,NCT00423293
temporal,1,inner,0,validation,NCT00524121
temporal,1,inner,0,validation,NCT00413283
temporal,1,inner,0,validation,NCT00432094
temporal,1,inner,0,validation,NCT00473746
temporal,1,inner,0,validation,NCT00243191
temporal,1,inner,0,validation,NCT00281957
temporal,1,inner,0,validation,NCT00535873
temporal,1,inner,0,validation,NCT00346645
temporal,1,inner,0,validation,NCT00314262
temporal,1,inner,0,validation,NCT00710970
temporal,1,inner,0,validation,NCT00408070
temporal,1,inner,0,validation,NCT00454805
temporal,1,inner,0,validation,NCT00467142
temporal,1,inner,0,validation,NCT00376961
temporal,1,inner,0,validation,NCT00410813
temporal,1,inner,0,validation,NCT00439270
temporal,1,inner,0,validation,NCT00400569
temporal,1,inner,0,validation,NCT00374868
temporal,1,inner,0,validation,NCT00534417
temporal,1,inner,0,validation,NCT00408603
temporal,1,inner,0,validation,NCT00495170
temporal,1,inner,0,validation,NCT00364286
temporal,1,inner,1,train,NCT00108953
temporal,1,inner,1,train,NCT00111839
temporal,1,inner,1,train,NCT00176605
temporal,1,inner,1,train,NCT00611351
temporal,1,inner,1,train,NCT02006667
temporal,1,inner,1,train,NCT00301964
temporal,1,inner,1,train,NCT01093586
temporal,1,inner,1,train,NCT00399529
temporal,1,inner,1,train,NCT00335829
temporal,1,inner,1,train,NCT00494481
temporal,1,inner,1,train,NCT00577122
temporal,1,inner,1,train,NCT00126672
temporal,1,inner,1,train,NCT00216203
temporal,1,inner,1,train,NCT00361231
temporal,1,inner,1,train,NCT00287872
temporal,1,inner,1,train,NCT01135498
temporal,1,inner,1,train,NCT00089999
temporal,1,inner,1,train,NCT00578864
temporal,1,inner,1,train,NCT00071006
temporal,1,inner,1,train,NCT00103207
temporal,1,inner,1,train,NCT00305877
temporal,1,inner,1,train,NCT01996332
temporal,1,inner,1,train,NCT00166439
temporal,1,inner,1,train,NCT00598507
temporal,1,inner,1,train,NCT00390611
temporal,1,inner,1,train,NCT00409565
temporal,1,inner,1,train,NCT00004092
temporal,1,inner,1,train,NCT00586495
temporal,1,inner,1,train,NCT00039195
temporal,1,inner,1,train,NCT00372775
temporal,1,inner,1,train,NCT00515411
temporal,1,inner,1,train,NCT00271609
temporal,1,inner,1,train,NCT00371254
temporal,1,inner,1,train,NCT00403403
temporal,1,inner,1,train,NCT00085566
temporal,1,inner,1,train,NCT00119262
temporal,1,inner,1,train,NCT00672594
temporal,1,inner,1,train,NCT00182689
temporal,1,inner,1,train,NCT00313560
temporal,1,inner,1,train,NCT00360360
temporal,1,inner,1,train,NCT00161213
temporal,1,inner,1,train,NCT00137423
temporal,1,inner,1,train,NCT00345540
temporal,1,inner,1,train,NCT00387959
temporal,1,inner,1,train,NCT00267696
temporal,1,inner,1,train,NCT00567359
temporal,1,inner,1,train,NCT00774046
temporal,1,inner,1,train,NCT00185588
temporal,1,inner,1,train,NCT00439231
temporal,1,inner,1,train,NCT00787761
