mode,fold,role,nct_id,year
unseen_target_disease_pair,2,validation,NCT02429375,2015
unseen_target_disease_pair,2,validation,NCT00778830,2009
unseen_target_disease_pair,2,validation,NCT00887575,2009
unseen_target_disease_pair,2,validation,NCT00124657,2005
unseen_target_disease_pair,2,validation,NCT00113230,2005
unseen_target_disease_pair,2,validation,NCT01091428,2010
unseen_target_disease_pair,2,validation,NCT02389517,2015
unseen_target_disease_pair,2,validation,NCT01131078,2005
unseen_target_disease_pair,2,validation,NCT00737243,2008
unseen_target_disease_pair,2,validation,NCT00815308,2009
unseen_target_disease_pair,2,validation,NCT00959647,2009
unseen_target_disease_pair,2,validation,NCT01313078,2010
unseen_target_disease_pair,2,validation,NCT00986674,2009
unseen_target_disease_pair,2,validation,NCT01763710,2012
unseen_target_disease_pair,2,validation,NCT00516841,2007
unseen_target_disease_pair,2,validation,NCT00112827,2004
unseen_target_disease_pair,2,validation,NCT00081861,2004
unseen_target_disease_pair,2,validation,NCT00318370,2006
unseen_target_disease_pair,2,validation,NCT02447003,2015
unseen_target_disease_pair,2,validation,NCT01256359,2010
unseen_target_disease_pair,2,validation,NCT00861913,2009
unseen_target_disease_pair,2,validation,NCT00462423,2007
unseen_target_disease_pair,2,validation,NCT01950390,2014
unseen_target_disease_pair,2,validation,NCT01498289,2012
unseen_target_disease_pair,2,validation,NCT02213289,2015
unseen_target_disease_pair,2,validation,NCT00439517,2007
unseen_target_disease_pair,2,validation,NCT01020006,2009
unseen_target_disease_pair,2,validation,NCT00332163,2006
unseen_target_disease_pair,2,validation,NCT00179309,2005
unseen_target_disease_pair,2,validation,NCT02164916,2014
unseen_target_disease_pair,2,validation,NCT00994123,2010
unseen_target_disease_pair,2,validation,NCT00344773,2006
unseen_target_disease_pair,2,validation,NCT00866047,2009
unseen_target_disease_pair,2,validation,NCT00324870,2006
unseen_target_disease_pair,2,validation,NCT00096941,2005
unseen_target_disease_pair,2,validation,NCT00125359,2005
unseen_target_disease_pair,2,validation,NCT00558896,2007
unseen_target_disease_pair,2,validation,NCT00381706,2006
unseen_target_disease_pair,2,validation,NCT01431209,2011
unseen_target_disease_pair,2,validation,NCT02019693,2014
unseen_target_disease_pair,2,validation,NCT02077881,2014
unseen_target_disease_pair,2,validation,NCT02101034,2014
unseen_target_disease_pair,2,validation,NCT01927744,2013
unseen_target_disease_pair,2,validation,NCT01468532,2011
unseen_target_disease_pair,2,validation,NCT00524121,2006
unseen_target_disease_pair,2,validation,NCT01820754,2013
unseen_target_disease_pair,2,validation,NCT00432094,2006
unseen_target_disease_pair,2,validation,NCT00072566,2003
unseen_target_disease_pair,2,validation,NCT02598960,2015
unseen_target_disease_pair,2,validation,NCT00798720,2008
unseen_target_disease_pair,2,validation,NCT02267603,2014
unseen_target_disease_pair,2,validation,NCT02206425,2014
unseen_target_disease_pair,2,validation,NCT01449279,2011
unseen_target_disease_pair,2,validation,NCT02321540,2015
unseen_target_disease_pair,2,validation,NCT00612586,2008
unseen_target_disease_pair,2,validation,NCT01495247,2012
unseen_target_disease_pair,2,validation,NCT02499120,2015
unseen_target_disease_pair,2,validation,NCT00700882,2009
unseen_target_disease_pair,2,validation,NCT00642018,2008
unseen_target_disease_pair,2,validation,NCT01248962,2010
unseen_target_disease_pair,2,validation,NCT02335424,2015
unseen_target_disease_pair,2,validation,NCT01990859,2013
unseen_target_disease_pair,2,validation,NCT00183885,2004
unseen_target_disease_pair,2,validation,NCT01671319,2011
unseen_target_disease_pair,2,validation,NCT00346645,2006
unseen_target_disease_pair,2,validation,NCT01250119,2011
unseen_target_disease_pair,2,validation,NCT00314262,2006
unseen_target_disease_pair,2,validation,NCT00710970,2007
unseen_target_disease_pair,2,validation,NCT00408070,2006
unseen_target_disease_pair,2,validation,NCT01593020,2012
unseen_target_disease_pair,2,validation,NCT00063154,2003
unseen_target_disease_pair,2,validation,NCT02488759,2015
unseen_target_disease_pair,2,validation,NCT00467142,2007
unseen_target_disease_pair,2,validation,NCT00788957,2008
unseen_target_disease_pair,2,validation,NCT01469546,2012
unseen_target_disease_pair,2,validation,NCT02176213,2014
unseen_target_disease_pair,2,validation,NCT00089635,2004
unseen_target_disease_pair,2,validation,NCT02471313,2015
unseen_target_disease_pair,2,validation,NCT02052960,2014
unseen_target_disease_pair,2,validation,NCT00253370,2005
unseen_target_disease_pair,2,validation,NCT00094835,2005
unseen_target_disease_pair,2,validation,NCT00900627,2009
unseen_target_disease_pair,2,validation,NCT00408603,2006
unseen_target_disease_pair,2,validation,NCT01876212,2014
unseen_target_disease_pair,2,validation,NCT01776307,2012
